"Data","Investor Obligacji kat. A","Investor Obligacji kat. I","Investor Obligacji kat. P"
"2005-01-07",203.49,203.52,""
"2005-01-10",203.53,203.56,""
"2005-01-11",203.47,203.5,""
"2005-01-12",203.79,203.83,""
"2005-01-13",203.12,203.16,""
"2005-01-14",202.89,202.94,""
"2005-01-17",202.71,202.75,""
"2005-01-18",202.88,202.93,""
"2005-01-19",202.98,203.03,""
"2005-01-20",202.47,202.51,""
"2005-01-21",202.86,202.91,""
"2005-01-24",203.34,203.39,""
"2005-01-25",203.66,203.71,""
"2005-01-26",203.75,203.8,""
"2005-01-27",203.81,203.86,""
"2005-01-28",204.02,204.07,""
"2005-01-31",204.13,204.19,""
"2005-02-01",204.36,204.42,""
"2005-02-02",204.52,204.58,""
"2005-02-03",204.64,204.7,""
"2005-02-04",205.19,205.25,""
"2005-02-07",205.95,206.02,""
"2005-02-08",206.14,206.21,""
"2005-02-09",205.69,205.76,""
"2005-02-10",205.98,206.05,""
"2005-02-11",206.36,206.44,""
"2005-02-14",205.88,205.96,""
"2005-02-15",206.11,206.18,""
"2005-02-16",207.47,207.55,""
"2005-02-17",207.98,208.06,""
"2005-02-18",208.22,208.3,""
"2005-02-21",208.22,208.3,""
"2005-02-22",208.3,208.38,""
"2005-02-23",208.07,208.16,""
"2005-02-24",208.51,208.6,""
"2005-02-25",208.59,208.68,""
"2005-02-28",208.25,208.34,""
"2005-03-01",208.81,208.91,""
"2005-03-02",207.95,208.05,""
"2005-03-03",208.04,208.13,""
"2005-03-04",208.25,208.34,""
"2005-03-07",208.51,208.61,""
"2005-03-08",208.69,208.79,""
"2005-03-09",208.94,209.05,""
"2005-03-10",208.68,208.79,""
"2005-03-11",208.42,208.53,""
"2005-03-14",208.59,208.69,""
"2005-03-15",207.76,207.86,""
"2005-03-16",207.3,207.41,""
"2005-03-17",206.74,206.85,""
"2005-03-18",206.98,207.09,""
"2005-03-21",207.45,207.57,""
"2005-03-22",207.06,207.18,""
"2005-03-23",207.39,207.51,""
"2005-03-24",206.9,207.02,""
"2005-03-29",206.36,206.48,""
"2005-03-30",206.97,207.09,""
"2005-03-31",207.74,207.87,""
"2005-04-01",207.87,208.0,""
"2005-04-04",207.92,208.05,""
"2005-04-05",207.81,207.94,""
"2005-04-06",208.12,208.26,""
"2005-04-07",208.03,208.17,""
"2005-04-11",208.19,208.33,""
"2005-04-12",208.09,208.23,""
"2005-04-13",207.96,208.1,""
"2005-04-14",207.63,207.77,""
"2005-04-15",207.82,207.97,""
"2005-04-18",207.92,208.07,""
"2005-04-19",207.94,208.09,""
"2005-04-20",208.33,208.48,""
"2005-04-21",208.44,208.59,""
"2005-04-22",208.31,208.46,""
"2005-04-25",208.37,208.53,""
"2005-04-26",208.57,208.72,""
"2005-04-27",208.49,208.65,""
"2005-04-28",208.09,208.25,""
"2005-04-29",207.72,207.88,""
"2005-05-02",207.68,207.84,""
"2005-05-04",208.13,208.3,""
"2005-05-05",208.46,208.63,""
"2005-05-06",208.59,208.75,""
"2005-05-09",208.62,208.79,""
"2005-05-10",208.53,208.7,""
"2005-05-11",208.24,208.41,""
"2005-05-12",208.63,208.8,""
"2005-05-13",208.64,208.82,""
"2005-05-16",208.76,208.94,""
"2005-05-17",208.69,208.87,""
"2005-05-18",208.76,208.94,""
"2005-05-19",209.39,209.57,""
"2005-05-20",209.47,209.66,""
"2005-05-23",209.32,209.51,""
"2005-05-24",209.57,209.76,""
"2005-05-25",209.48,209.67,""
"2005-05-27",209.61,209.8,""
"2005-05-30",209.72,209.92,""
"2005-05-31",210.15,210.35,""
"2005-06-01",210.9,211.11,""
"2005-06-02",211.57,211.78,""
"2005-06-03",211.54,211.75,""
"2005-06-06",211.51,211.72,""
"2005-06-07",211.89,212.11,""
"2005-06-08",211.77,211.99,""
"2005-06-09",211.68,211.89,""
"2005-06-10",211.9,212.12,""
"2005-06-13",211.44,211.66,""
"2005-06-14",211.37,211.6,""
"2005-06-15",211.47,211.7,""
"2005-06-16",211.34,211.56,""
"2005-06-17",211.59,211.81,""
"2005-06-20",212.07,212.3,""
"2005-06-21",212.1,212.33,""
"2005-06-22",212.27,212.5,""
"2005-06-23",212.6,212.83,""
"2005-06-24",212.75,212.99,""
"2005-06-27",213.22,213.46,""
"2005-06-28",212.91,213.14,""
"2005-06-29",213.17,213.41,""
"2005-06-30",214.01,214.25,""
"2005-07-01",214.0,214.24,""
"2005-07-04",214.09,214.33,""
"2005-07-05",214.35,214.59,""
"2005-07-06",214.48,214.73,""
"2005-07-07",214.17,214.42,""
"2005-07-08",214.08,214.33,""
"2005-07-11",213.98,214.23,""
"2005-07-12",214.02,214.28,""
"2005-07-13",213.83,214.08,""
"2005-07-14",213.65,213.91,""
"2005-07-15",214.21,214.47,""
"2005-07-18",214.09,214.36,""
"2005-07-19",214.01,214.27,""
"2005-07-20",213.41,213.67,""
"2005-07-21",213.44,213.7,""
"2005-07-22",213.51,213.78,""
"2005-07-25",213.21,213.48,""
"2005-07-26",212.85,213.12,""
"2005-07-27",212.99,213.27,""
"2005-07-28",213.03,213.3,""
"2005-07-29",212.99,213.26,""
"2005-08-01",212.64,212.92,""
"2005-08-02",212.45,212.73,""
"2005-08-03",212.96,213.24,""
"2005-08-04",212.9,213.18,""
"2005-08-05",213.1,213.38,""
"2005-08-08",212.81,213.09,""
"2005-08-09",212.83,213.12,""
"2005-08-10",213.08,213.36,""
"2005-08-11",213.08,213.37,""
"2005-08-12",213.33,213.62,""
"2005-08-16",213.32,213.61,""
"2005-08-17",212.8,213.1,""
"2005-08-18",212.81,213.11,""
"2005-08-19",212.83,213.13,""
"2005-08-22",212.89,213.2,""
"2005-08-23",213.14,213.45,""
"2005-08-24",213.43,213.73,""
"2005-08-25",213.19,213.5,""
"2005-08-26",213.08,213.39,""
"2005-08-29",213.15,213.47,""
"2005-08-30",213.62,213.94,""
"2005-08-31",213.48,213.8,""
"2005-09-01",213.89,214.21,""
"2005-09-02",214.0,214.32,""
"2005-09-05",214.06,214.39,""
"2005-09-06",213.99,214.31,""
"2005-09-07",214.26,214.58,""
"2005-09-08",214.2,214.53,""
"2005-09-09",214.18,214.5,""
"2005-09-12",214.2,214.53,""
"2005-09-13",214.22,214.55,""
"2005-09-14",214.33,214.67,""
"2005-09-15",214.56,214.89,""
"2005-09-16",214.85,215.18,""
"2005-09-19",214.87,215.2,""
"2005-09-20",215.26,215.6,""
"2005-09-21",215.05,215.38,""
"2005-09-22",214.79,215.13,""
"2005-09-23",214.98,215.32,214.99
"2005-09-26",214.65,215.0,214.68
"2005-09-27",214.7,215.05,214.73
"2005-09-28",214.88,215.23,214.92
"2005-09-29",214.31,214.66,214.35
"2005-09-30",214.22,214.57,214.27
"2005-10-03",213.99,214.35,214.06
"2005-10-04",213.65,214.0,213.72
"2005-10-05",213.79,214.15,213.87
"2005-10-06",213.75,214.11,213.83
"2005-10-07",213.68,214.04,213.76
"2005-10-10",213.84,214.2,213.94
"2005-10-11",214.24,214.6,214.34
"2005-10-12",214.23,214.59,214.34
"2005-10-13",213.71,214.07,213.82
"2005-10-14",213.23,213.6,213.35
"2005-10-17",213.48,213.85,213.61
"2005-10-18",213.48,213.85,213.61
"2005-10-19",213.16,213.53,213.3
"2005-10-20",213.13,213.5,213.27
"2005-10-21",213.44,213.81,213.58
"2005-10-24",213.71,214.09,213.87
"2005-10-25",213.33,213.71,213.49
"2005-10-26",213.64,214.02,213.82
"2005-10-27",211.5,211.88,211.68
"2005-10-28",211.44,211.83,211.62
"2005-10-31",211.34,211.72,211.53
"2005-11-02",211.74,212.12,211.94
"2005-11-03",211.4,211.79,211.61
"2005-11-04",211.01,211.4,211.22
"2005-11-07",210.2,210.59,210.42
"2005-11-08",210.36,210.75,210.59
"2005-11-09",210.79,211.18,211.03
"2005-11-10",209.81,210.21,210.06
"2005-11-14",210.91,211.32,211.18
"2005-11-15",211.12,211.52,211.39
"2005-11-16",211.43,211.83,211.7
"2005-11-17",211.59,212.0,211.87
"2005-11-18",211.12,211.53,211.41
"2005-11-21",210.97,211.38,211.27
"2005-11-22",211.37,211.78,211.67
"2005-11-23",211.7,212.11,212.01
"2005-11-24",212.22,212.64,212.54
"2005-11-25",211.97,212.39,212.29
"2005-11-28",212.22,212.64,212.56
"2005-11-29",211.93,212.34,212.26
"2005-11-30",211.64,212.06,211.98
"2005-12-01",211.24,211.66,211.59
"2005-12-02",211.71,212.14,212.07
"2005-12-05",211.82,212.25,212.19
"2005-12-06",212.0,212.42,212.37
"2005-12-07",211.82,212.25,212.2
"2005-12-08",211.71,212.14,212.09
"2005-12-09",211.59,212.02,211.97
"2005-12-12",211.74,212.17,212.14
"2005-12-13",211.8,212.23,212.2
"2005-12-14",212.06,212.49,212.46
"2005-12-15",212.62,213.06,213.03
"2005-12-16",212.24,212.68,212.65
"2005-12-19",212.49,212.93,212.92
"2005-12-20",212.75,213.2,213.19
"2005-12-21",212.81,213.25,213.24
"2005-12-22",212.95,213.4,213.4
"2005-12-23",213.2,213.64,213.64
"2005-12-27",213.37,213.83,213.84
"2005-12-28",213.19,213.64,213.66
"2005-12-29",213.0,213.45,213.47
"2005-12-30",212.92,213.37,213.4
"2006-01-02",212.85,213.31,213.35
"2006-01-03",212.9,213.36,213.4
"2006-01-04",213.64,214.1,214.14
"2006-01-05",213.67,214.13,214.17
"2006-01-06",213.58,214.05,214.1
"2006-01-09",214.63,215.09,215.16
"2006-01-10",214.38,214.85,214.92
"2006-01-11",214.64,215.11,215.18
"2006-01-12",214.93,215.4,215.47
"2006-01-13",214.74,215.21,215.29
"2006-01-16",214.81,215.29,215.37
"2006-01-17",214.52,215.0,215.09
"2006-01-18",214.15,214.63,214.72
"2006-01-19",214.29,214.77,214.87
"2006-01-20",214.53,215.01,215.12
"2006-01-23",214.57,215.05,215.17
"2006-01-24",214.88,215.37,215.49
"2006-01-25",215.22,215.71,215.83
"2006-01-26",215.04,215.52,215.65
"2006-01-27",214.6,215.09,215.22
"2006-01-30",214.55,215.04,215.18
"2006-01-31",214.26,214.75,214.9
"2006-02-01",215.03,215.52,215.67
"2006-02-02",214.75,215.24,215.39
"2006-02-03",214.87,215.36,215.52
"2006-02-06",215.12,215.61,215.78
"2006-02-07",215.4,215.9,216.07
"2006-02-08",215.39,215.89,216.06
"2006-02-09",215.34,215.84,216.02
"2006-02-10",215.88,216.38,216.56
"2006-02-13",215.84,216.35,216.54
"2006-02-14",215.79,216.3,216.49
"2006-02-15",216.5,217.0,217.2
"2006-02-16",217.14,217.64,217.84
"2006-02-17",217.27,217.78,217.98
"2006-02-20",217.59,218.1,218.31
"2006-02-21",217.6,218.11,218.33
"2006-02-22",217.25,217.77,217.99
"2006-02-23",217.54,218.06,218.29
"2006-02-24",217.4,217.91,218.14
"2006-02-27",217.26,217.78,218.01
"2006-02-28",217.66,218.19,218.43
"2006-03-01",218.26,218.78,219.03
"2006-03-02",218.25,218.77,219.02
"2006-03-03",217.9,218.43,218.68
"2006-03-06",217.59,218.12,218.38
"2006-03-07",216.81,217.34,217.6
"2006-03-08",216.85,217.38,217.65
"2006-03-09",216.37,216.9,217.17
"2006-03-10",216.4,216.94,217.21
"2006-03-13",216.34,216.88,217.16
"2006-03-14",216.67,217.21,217.5
"2006-03-15",217.28,217.81,218.11
"2006-03-16",217.52,218.06,218.35
"2006-03-17",218.01,218.55,218.85
"2006-03-20",216.83,217.37,217.68
"2006-03-21",216.71,217.26,217.57
"2006-03-22",220.75,221.29,221.62
"2006-03-23",221.25,221.8,222.12
"2006-03-24",221.12,221.67,222.0
"2006-03-27",221.56,222.12,222.46
"2006-03-28",220.39,220.94,221.28
"2006-03-29",219.21,219.76,220.11
"2006-03-30",219.44,219.99,220.34
"2006-03-31",219.35,219.91,220.26
"2006-04-03",218.97,219.52,219.89
"2006-04-04",218.73,219.29,219.66
"2006-04-05",218.48,219.04,219.41
"2006-04-06",218.72,219.28,219.66
"2006-04-07",219.18,219.74,220.12
"2006-04-10",219.06,219.62,220.01
"2006-04-11",219.27,219.83,220.23
"2006-04-12",219.46,220.03,220.43
"2006-04-13",219.06,219.63,220.03
"2006-04-18",219.85,220.43,220.84
"2006-04-19",220.1,220.68,221.1
"2006-04-20",219.94,220.52,220.94
"2006-04-21",219.44,220.02,220.45
"2006-04-24",219.55,220.14,220.57
"2006-04-25",219.27,219.86,220.29
"2006-04-26",218.96,219.54,219.97
"2006-04-27",218.83,219.42,219.85
"2006-04-28",218.49,219.08,219.52
"2006-05-02",218.62,219.22,219.66
"2006-05-04",218.64,219.24,219.68
"2006-05-05",218.71,219.31,219.76
"2006-05-08",219.16,219.76,220.22
"2006-05-09",218.87,219.48,219.93
"2006-05-10",219.22,219.82,220.28
"2006-05-11",219.12,219.72,220.18
"2006-05-12",218.75,219.36,219.82
"2006-05-15",218.46,219.07,219.54
"2006-05-16",218.04,218.65,219.12
"2006-05-17",218.3,218.92,219.39
"2006-05-18",217.81,218.42,218.9
"2006-05-19",217.8,218.42,218.9
"2006-05-22",217.58,218.21,218.69
"2006-05-23",217.62,218.25,218.73
"2006-05-24",217.63,218.25,218.73
"2006-05-25",217.76,218.38,218.87
"2006-05-26",218.28,218.91,219.4
"2006-05-29",218.31,218.94,219.43
"2006-05-30",218.29,218.93,219.42
"2006-05-31",218.3,218.94,219.44
"2006-06-01",218.13,218.77,219.26
"2006-06-02",218.51,219.15,219.64
"2006-06-05",218.41,219.05,219.56
"2006-06-06",218.29,218.93,219.44
"2006-06-07",218.38,219.02,219.53
"2006-06-08",218.28,218.93,219.44
"2006-06-09",218.07,218.72,219.23
"2006-06-12",217.47,218.12,218.64
"2006-06-13",216.94,217.59,218.11
"2006-06-14",217.19,217.85,218.37
"2006-06-16",216.88,217.54,218.06
"2006-06-19",216.91,217.58,218.11
"2006-06-20",216.65,217.31,217.85
"2006-06-21",215.71,216.38,216.91
"2006-06-22",215.11,215.78,216.32
"2006-06-23",213.72,214.39,214.93
"2006-06-26",213.78,214.45,214.99
"2006-06-27",214.45,215.13,215.67
"2006-06-28",214.51,215.18,215.73
"2006-06-29",214.75,215.43,215.97
"2006-06-30",215.46,216.14,216.69
"2006-07-03",215.87,216.55,217.11
"2006-07-04",216.45,217.13,217.69
"2006-07-05",216.49,217.18,217.74
"2006-07-06",215.42,216.11,216.67
"2006-07-07",215.89,216.58,217.14
"2006-07-10",214.76,215.46,216.02
"2006-07-11",215.39,216.08,216.65
"2006-07-12",216.13,216.83,217.4
"2006-07-13",215.94,216.64,217.21
"2006-07-14",215.7,216.4,216.97
"2006-07-17",216.16,216.86,217.44
"2006-07-18",216.96,217.67,218.25
"2006-07-19",217.04,217.75,218.33
"2006-07-20",217.9,218.61,219.19
"2006-07-21",217.77,218.48,219.07
"2006-07-24",217.6,218.32,218.91
"2006-07-25",218.01,218.73,219.32
"2006-07-26",217.56,218.27,218.87
"2006-07-27",217.6,218.32,218.92
"2006-07-28",216.79,217.52,218.11
"2006-07-31",216.77,217.5,218.1
"2006-08-01",216.81,217.53,218.14
"2006-08-02",216.93,217.65,218.26
"2006-08-03",217.15,217.88,218.49
"2006-08-04",216.89,217.63,218.24
"2006-08-07",217.53,218.26,218.88
"2006-08-08",217.42,218.16,218.78
"2006-08-09",217.61,218.35,218.96
"2006-08-10",217.75,218.49,219.11
"2006-08-11",217.57,218.32,218.94
"2006-08-14",217.53,218.28,218.91
"2006-08-16",217.35,218.09,218.73
"2006-08-17",216.92,217.67,218.3
"2006-08-18",216.54,217.29,217.93
"2006-08-21",216.63,217.38,218.03
"2006-08-22",216.71,217.46,218.11
"2006-08-23",216.73,217.49,218.14
"2006-08-24",216.48,217.24,217.88
"2006-08-25",216.48,217.24,217.89
"2006-08-28",216.5,217.27,217.92
"2006-08-29",216.39,217.16,217.82
"2006-08-30",216.31,217.08,217.74
"2006-08-31",217.22,217.99,218.65
"2006-09-01",216.99,217.76,218.42
"2006-09-04",216.74,217.52,218.18
"2006-09-05",216.92,217.7,218.37
"2006-09-06",217.32,218.1,218.76
"2006-09-07",216.93,217.72,218.39
"2006-09-08",217.24,218.02,218.69
"2006-09-11",217.32,218.11,218.78
"2006-09-12",217.67,218.46,219.14
"2006-09-13",217.98,218.77,219.45
"2006-09-14",218.22,219.01,219.69
"2006-09-15",218.59,219.39,220.07
"2006-09-18",218.76,219.55,220.24
"2006-09-19",218.44,219.24,219.93
"2006-09-20",218.66,219.46,220.15
"2006-09-21",218.7,219.5,220.2
"2006-09-22",217.98,218.79,219.48
"2006-09-25",218.48,219.29,219.99
"2006-09-26",218.36,219.17,219.88
"2006-09-27",218.0,218.81,219.52
"2006-09-28",217.82,218.63,219.34
"2006-09-29",217.55,218.37,219.08
"2006-10-02",217.72,218.54,219.25
"2006-10-03",218.26,219.08,219.8
"2006-10-04",218.41,219.23,219.95
"2006-10-05",218.45,219.27,219.99
"2006-10-06",218.61,219.44,220.16
"2006-10-09",218.64,219.47,220.2
"2006-10-10",218.82,219.65,220.38
"2006-10-11",218.9,219.73,220.46
"2006-10-12",218.58,219.41,220.14
"2006-10-13",218.87,219.7,220.44
"2006-10-16",219.14,219.98,220.72
"2006-10-17",219.02,219.86,220.6
"2006-10-18",218.77,219.61,220.36
"2006-10-19",219.06,219.9,220.65
"2006-10-20",220.05,220.89,221.64
"2006-10-23",219.9,220.75,221.5
"2006-10-24",219.66,220.51,221.26
"2006-10-25",220.02,220.87,221.62
"2006-10-26",220.26,221.11,221.87
"2006-10-27",220.37,221.22,221.98
"2006-10-30",220.12,220.98,221.75
"2006-10-31",220.3,221.16,221.92
"2006-11-02",220.78,221.64,222.41
"2006-11-03",220.85,221.71,222.49
"2006-11-06",221.09,221.96,222.74
"2006-11-07",220.92,221.79,222.57
"2006-11-08",220.94,221.81,222.6
"2006-11-09",221.45,222.33,223.11
"2006-11-10",221.3,222.18,222.96
"2006-11-13",221.26,222.14,222.93
"2006-11-14",221.26,222.14,222.93
"2006-11-15",221.54,222.42,223.21
"2006-11-16",221.79,222.67,223.47
"2006-11-17",221.79,222.68,223.47
"2006-11-20",221.73,222.62,223.42
"2006-11-21",221.75,222.64,223.45
"2006-11-22",221.57,222.46,223.27
"2006-11-23",221.29,222.18,222.99
"2006-11-24",221.27,222.17,222.98
"2006-11-27",221.49,222.39,223.2
"2006-11-28",221.77,222.67,223.49
"2006-11-29",221.88,222.79,223.61
"2006-11-30",221.94,222.84,223.66
"2006-12-01",222.12,223.03,223.85
"2006-12-04",222.42,223.33,224.16
"2006-12-05",222.85,223.76,224.59
"2006-12-06",222.72,223.63,224.46
"2006-12-07",222.87,223.78,224.61
"2006-12-08",222.61,223.53,224.37
"2006-12-11",222.72,223.64,224.48
"2006-12-12",222.74,223.66,224.51
"2006-12-13",222.88,223.8,224.64
"2006-12-14",222.43,223.36,224.21
"2006-12-15",222.6,223.53,224.37
"2006-12-18",223.0,223.93,224.79
"2006-12-19",223.04,223.98,224.83
"2006-12-20",223.21,224.15,225.01
"2006-12-21",223.42,224.35,225.21
"2006-12-22",223.34,224.28,225.14
"2006-12-27",223.41,224.35,225.22
"2006-12-28",223.18,224.12,224.99
"2006-12-29",223.1,224.05,224.92
"2007-01-02",223.62,224.57,225.45
"2007-01-03",223.94,224.89,225.77
"2007-01-04",224.07,225.02,225.9
"2007-01-05",223.54,224.49,225.37
"2007-01-08",223.6,224.56,225.44
"2007-01-09",223.7,224.66,225.54
"2007-01-10",223.34,224.29,225.18
"2007-01-11",223.71,224.67,225.55
"2007-01-12",223.87,224.83,225.72
"2007-01-15",223.94,224.9,225.79
"2007-01-16",224.37,225.33,226.22
"2007-01-17",224.21,225.18,226.07
"2007-01-18",224.38,225.34,226.23
"2007-01-19",224.91,225.87,226.76
"2007-01-22",224.97,225.94,226.83
"2007-01-23",224.46,225.43,226.32
"2007-01-24",224.5,225.47,226.36
"2007-01-25",224.63,225.6,226.49
"2007-01-26",224.11,225.08,225.97
"2007-01-29",224.17,225.14,226.04
"2007-01-30",224.25,225.23,226.12
"2007-01-31",224.4,225.38,226.27
"2007-02-01",224.49,225.47,226.37
"2007-02-02",224.34,225.32,226.22
"2007-02-05",224.49,225.48,226.37
"2007-02-06",224.67,225.66,226.56
"2007-02-07",224.78,225.76,226.66
"2007-02-08",224.38,225.37,226.27
"2007-02-09",224.45,225.44,226.34
"2007-02-12",224.53,225.52,226.42
"2007-02-13",224.53,225.52,226.42
"2007-02-14",224.63,225.62,226.52
"2007-02-15",224.72,225.71,226.61
"2007-02-16",224.59,225.58,226.48
"2007-02-19",224.74,225.74,226.64
"2007-02-20",224.62,225.62,226.53
"2007-02-21",224.51,225.51,226.42
"2007-02-22",224.28,225.28,226.18
"2007-02-23",223.99,224.99,225.9
"2007-02-26",223.84,224.84,225.76
"2007-02-27",223.71,224.71,225.62
"2007-02-28",223.8,224.8,225.72
"2007-03-01",224.34,225.34,226.25
"2007-03-02",224.34,225.34,226.26
"2007-03-05",224.3,225.31,226.22
"2007-03-06",224.32,225.33,226.24
"2007-03-07",224.48,225.49,226.41
"2007-03-08",224.78,225.78,226.7
"2007-03-09",224.61,225.62,226.54
"2007-03-12",224.97,225.99,226.91
"2007-03-13",224.77,225.79,226.71
"2007-03-14",224.68,225.7,226.62
"2007-03-15",224.75,225.76,226.68
"2007-03-16",224.56,225.58,226.5
"2007-03-19",224.89,225.9,226.83
"2007-03-20",224.78,225.8,226.73
"2007-03-21",224.92,225.94,226.87
"2007-03-22",225.04,226.06,226.98
"2007-03-23",225.08,226.1,227.03
"2007-03-26",225.15,226.18,227.11
"2007-03-27",224.99,226.02,226.95
"2007-03-28",224.99,226.02,226.95
"2007-03-29",225.11,226.14,227.07
"2007-03-30",225.14,226.17,227.1
"2007-04-02",224.8,225.83,226.76
"2007-04-03",224.97,226.0,226.93
"2007-04-04",225.06,226.09,227.03
"2007-04-05",225.08,226.11,227.04
"2007-04-10",225.12,226.16,227.09
"2007-04-11",225.22,226.26,227.2
"2007-04-12",225.29,226.33,227.26
"2007-04-13",225.16,226.2,227.14
"2007-04-16",225.07,226.12,227.06
"2007-04-17",225.05,226.09,227.03
"2007-04-18",225.06,226.11,227.05
"2007-04-19",224.89,225.93,226.88
"2007-04-20",224.95,225.99,226.94
"2007-04-23",225.15,226.2,227.15
"2007-04-24",225.17,226.22,227.16
"2007-04-25",225.21,226.26,227.21
"2007-04-26",225.3,226.35,227.3
"2007-04-27",225.25,226.3,227.25
"2007-04-30",225.37,226.42,227.37
"2007-05-02",225.46,226.52,227.47
"2007-05-04",225.68,226.74,227.69
"2007-05-07",225.72,226.78,227.73
"2007-05-08",225.83,226.89,227.85
"2007-05-09",225.75,226.81,227.77
"2007-05-10",225.57,226.63,227.59
"2007-05-11",225.23,226.3,227.25
"2007-05-14",225.48,226.54,227.5
"2007-05-15",225.47,226.54,227.5
"2007-05-16",225.59,226.66,227.62
"2007-05-17",225.56,226.63,227.59
"2007-05-18",225.83,226.91,227.86
"2007-05-21",225.95,227.02,227.99
"2007-05-22",226.14,227.22,228.18
"2007-05-23",226.03,227.11,228.07
"2007-05-24",226.13,227.21,228.17
"2007-05-25",225.68,226.75,227.72
"2007-05-28",225.87,226.95,227.91
"2007-05-29",225.76,226.84,227.81
"2007-05-30",225.78,226.87,227.83
"2007-05-31",225.93,227.01,227.98
"2007-06-01",226.06,227.15,228.12
"2007-06-04",226.25,227.33,228.3
"2007-06-05",226.1,227.19,228.16
"2007-06-06",225.66,226.75,227.72
"2007-06-08",224.99,226.08,227.05
"2007-06-11",225.21,226.3,227.28
"2007-06-12",225.25,226.34,227.32
"2007-06-13",225.05,226.14,227.12
"2007-06-14",225.01,226.1,227.08
"2007-06-15",225.11,226.21,227.19
"2007-06-18",225.31,226.42,227.39
"2007-06-19",225.05,226.16,227.13
"2007-06-20",224.48,225.58,226.56
"2007-06-21",224.12,225.23,226.2
"2007-06-22",224.27,225.38,226.36
"2007-06-25",224.39,225.5,226.48
"2007-06-26",224.44,225.55,226.53
"2007-06-27",224.53,225.64,226.63
"2007-06-28",224.15,225.26,226.24
"2007-06-29",224.21,225.32,226.3
"2007-07-02",224.13,225.24,226.23
"2007-07-03",224.08,225.19,226.18
"2007-07-04",223.89,225.01,225.99
"2007-07-05",224.12,225.24,226.22
"2007-07-06",224.04,225.15,226.14
"2007-07-09",224.28,225.4,226.39
"2007-07-10",224.09,225.21,226.21
"2007-07-11",223.99,225.11,226.1
"2007-07-12",224.48,225.6,226.6
"2007-07-13",224.92,226.05,227.04
"2007-07-16",224.92,226.05,227.04
"2007-07-17",225.19,226.32,227.32
"2007-07-18",225.15,226.28,227.28
"2007-07-19",225.19,226.32,227.31
"2007-07-20",224.94,226.07,227.06
"2007-07-23",225.21,226.35,227.35
"2007-07-24",225.14,226.27,227.27
"2007-07-25",224.95,226.08,227.08
"2007-07-26",224.86,225.99,226.99
"2007-07-27",224.58,225.72,226.72
"2007-07-30",224.61,225.75,226.76
"2007-07-31",224.76,225.9,226.9
"2007-08-01",224.67,225.81,226.81
"2007-08-02",224.79,225.93,226.94
"2007-08-03",225.0,226.14,227.15
"2007-08-06",225.12,226.26,227.27
"2007-08-07",225.18,226.33,227.34
"2007-08-08",225.21,226.36,227.37
"2007-08-09",225.09,226.24,227.25
"2007-08-10",224.96,226.11,227.12
"2007-08-13",225.14,226.29,227.3
"2007-08-14",224.75,225.91,226.92
"2007-08-16",224.08,225.23,226.24
"2007-08-17",224.26,225.42,226.43
"2007-08-20",224.55,225.71,226.72
"2007-08-21",224.04,225.2,226.22
"2007-08-22",224.26,225.42,226.43
"2007-08-23",224.49,225.65,226.67
"2007-08-24",224.25,225.41,226.42
"2007-08-27",224.39,225.55,226.57
"2007-08-28",224.26,225.43,226.45
"2007-08-29",224.13,225.29,226.31
"2007-08-30",224.25,225.42,226.44
"2007-08-31",224.39,225.56,226.58
"2007-09-03",224.52,225.69,226.71
"2007-09-04",224.54,225.71,226.73
"2007-09-05",224.66,225.83,226.86
"2007-09-06",224.57,225.75,226.77
"2007-09-07",224.58,225.75,226.78
"2007-09-10",224.5,225.67,226.7
"2007-09-11",224.56,225.74,226.77
"2007-09-12",224.75,225.93,226.96
"2007-09-13",224.82,226.0,227.03
"2007-09-14",225.82,227.0,228.03
"2007-09-17",225.75,226.93,227.96
"2007-09-18",225.49,226.67,227.7
"2007-09-19",226.14,227.33,228.36
"2007-09-20",225.93,227.12,228.15
"2007-09-21",226.06,227.25,228.28
"2007-09-24",226.21,227.39,228.43
"2007-09-25",225.84,227.02,228.06
"2007-09-26",225.98,227.17,228.2
"2007-09-27",226.19,227.38,228.41
"2007-09-28",226.11,227.3,228.33
"2007-10-01",226.22,227.41,228.44
"2007-10-02",225.93,227.12,228.15
"2007-10-03",225.71,226.9,227.94
"2007-10-04",225.67,226.86,227.9
"2007-10-05",225.76,226.96,227.99
"2007-10-08",225.92,227.12,228.15
"2007-10-09",225.88,227.08,228.11
"2007-10-10",226.11,227.31,228.34
"2007-10-11",226.1,227.29,228.33
"2007-10-12",226.15,227.35,228.38
"2007-10-15",226.34,227.54,228.57
"2007-10-16",225.63,226.83,227.86
"2007-10-17",225.41,226.61,227.65
"2007-10-18",225.48,226.68,227.71
"2007-10-19",225.53,226.73,227.77
"2007-10-22",225.9,227.11,228.14
"2007-10-23",226.46,227.67,228.7
"2007-10-24",226.54,227.75,228.78
"2007-10-25",226.4,227.61,228.64
"2007-10-26",226.28,227.49,228.52
"2007-10-29",226.15,227.35,228.39
"2007-10-30",226.09,227.3,228.33
"2007-10-31",225.96,227.17,228.2
"2007-11-02",225.97,227.18,228.21
"2007-11-05",225.22,226.44,227.47
"2007-11-06",225.15,226.37,227.4
"2007-11-07",224.79,226.01,227.04
"2007-11-08",224.68,225.89,226.92
"2007-11-09",224.95,226.16,227.19
